title:one3, start timestamp:1732082789.636178, stop timestamp:1732082845.512112, headset type:EPOCX, headset serial:E5020C3A, headset firmware:730, channels:55, sampling rate:eeg_128, samples:7157      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1732082789.925084,1732082789.927098,14.000000,0.000000,4330.641113,4293.846191,4333.461426,4319.358887,4300.512695,4315.641113,4162.307617,4350.512695,4343.974121,4339.487305,4444.743652,4496.666504,4351.922852,4401.538574,1367.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,1.000000,16.666666,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,3.000000,4.000000,4.000000,2.000000,4.000000
1732082789.932892,1732082789.934907,15.000000,0.000000,4323.461426,4292.179688,4334.871582,4314.615234,4311.153809,4316.410156,4162.820313,4354.358887,4340.641113,4332.948730,4438.461426,4493.461426,4348.589844,4395.256348,1509.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.940700,1732082789.942615,16.000000,0.000000,4330.897461,4299.102539,4333.077148,4317.436035,4311.666504,4315.256348,4159.615234,4352.948730,4341.538574,4337.820313,4442.948730,4499.615234,4355.512695,4402.436035,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.948508,1732082789.950423,17.000000,0.000000,4335.256348,4302.436035,4329.743652,4319.871582,4312.051270,4311.025879,4157.563965,4346.153809,4344.358887,4341.666504,4448.077148,4499.871582,4355.256348,4403.974121,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.956317,1732082789.958031,18.000000,0.000000,4331.922852,4299.743652,4329.615234,4321.153809,4320.897461,4313.205078,4157.820313,4346.922852,4342.563965,4332.051270,4444.871582,4496.410156,4348.461426,4397.948730,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.964125,1732082789.965840,19.000000,0.000000,4336.282227,4300.512695,4328.333496,4323.589844,4323.077148,4314.743652,4150.512695,4351.282227,4345.384766,4333.333496,4446.794922,4501.794922,4352.948730,4403.846191,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.971933,1732082789.973548,20.000000,0.000000,4335.384766,4301.794922,4330.512695,4323.846191,4320.128418,4316.538574,4150.769043,4359.615234,4351.282227,4341.025879,4447.692383,4503.333496,4358.205078,4405.641113,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.979741,1732082789.981356,21.000000,0.000000,4327.179688,4302.563965,4316.922852,4325.512695,4325.512695,4324.615234,4151.538574,4364.743652,4349.230957,4334.230957,4443.461426,4494.871582,4354.743652,4396.794922,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.987550,1732082789.988965,22.000000,0.000000,4332.692383,4305.128418,4297.179688,4327.051270,4335.384766,4317.692383,4132.948730,4351.922852,4345.769043,4332.307617,4446.410156,4492.563965,4356.538574,4402.179688,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082789.995358,1732082789.996773,23.000000,0.000000,4340.897461,4307.820313,4285.128418,4331.282227,4329.743652,4303.589844,4115.384766,4343.077148,4351.025879,4343.461426,4452.820313,4494.358887,4365.384766,4413.717773,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.003166,1732082790.004681,24.000000,0.000000,4334.487305,4308.077148,4298.974121,4332.563965,4325.384766,4307.563965,4126.538574,4353.205078,4352.051270,4340.897461,4450.769043,4492.692383,4363.333496,4409.743652,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.010975,1732082790.012489,25.000000,0.000000,4332.051270,4307.051270,4304.230957,4330.897461,4346.538574,4312.436035,4135.769043,4352.820313,4346.922852,4330.512695,4447.051270,4488.846191,4357.820313,4405.512695,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.018783,1732082790.020497,26.000000,0.000000,4336.666504,4302.948730,4301.794922,4329.358887,4354.230957,4310.128418,4135.000000,4349.358887,4348.589844,4331.666504,4447.563965,4489.102539,4357.948730,4404.615234,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.026591,1732082790.028305,27.000000,0.000000,4336.025879,4305.769043,4303.077148,4329.358887,4333.974121,4316.282227,4139.102539,4361.538574,4354.230957,4333.461426,4452.179688,4491.666504,4358.589844,4401.282227,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.034399,1732082790.036213,28.000000,0.000000,4332.948730,4312.051270,4315.641113,4327.820313,4324.102539,4312.820313,4147.051270,4362.307617,4350.512695,4330.897461,4458.974121,4499.871582,4362.692383,4404.102539,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.042207,1732082790.044022,29.000000,0.000000,4338.717773,4315.897461,4317.692383,4330.256348,4334.102539,4300.128418,4144.871582,4347.051270,4343.974121,4332.692383,4460.000000,4507.948730,4372.436035,4410.000000,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.050016,1732082790.051630,30.000000,0.000000,4346.666504,4318.717773,4307.948730,4334.743652,4337.179688,4301.282227,4140.128418,4343.205078,4344.358887,4331.282227,4458.333496,4507.820313,4373.461426,4410.512695,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.057824,1732082790.059438,31.000000,0.000000,4342.051270,4318.205078,4298.717773,4331.153809,4332.179688,4308.461426,4138.205078,4349.615234,4345.256348,4324.230957,4457.179688,4501.666504,4361.666504,4405.897461,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.065632,1732082790.067147,32.000000,0.000000,4326.922852,4312.436035,4293.077148,4325.256348,4333.589844,4310.769043,4138.846191,4350.769043,4343.333496,4317.179688,4446.025879,4492.179688,4352.051270,4395.000000,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082790.073440,1732082790.074955,33.000000,0.000000,4320.897461,4311.794922,4291.666504,4325.000000,4337.948730,4315.769043,4135.641113,4349.615234,4345.384766,4318.589844,4436.922852,4490.641113,4352.307617,4388.846191,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
