title:one4, start timestamp:1732082852.539561, stop timestamp:1732082892.642803, headset type:EPOCX, headset serial:E5020C3A, headset firmware:730, channels:55, sampling rate:eeg_128, samples:5137      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1732082863.775652,1732082863.777733,0.000000,0.000000,4307.307617,4293.846191,4311.153809,4304.358887,4275.000000,4296.025879,4288.717773,4324.743652,4307.948730,4298.846191,4440.128418,4471.666504,4335.897461,4384.615234,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.783460,1732082863.785542,1.000000,0.000000,4310.641113,4296.666504,4311.025879,4308.077148,4286.666504,4291.410156,4287.307617,4324.102539,4303.333496,4296.410156,4439.358887,4472.948730,4340.897461,4385.256348,1309.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.791268,1732082863.793550,2.000000,0.000000,4306.410156,4290.256348,4311.153809,4304.487305,4290.256348,4286.666504,4288.333496,4333.717773,4313.846191,4296.282227,4438.205078,4477.436035,4338.077148,4380.897461,1234.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.799077,1732082863.801358,3.000000,0.000000,4307.179688,4290.641113,4312.563965,4306.282227,4278.846191,4288.333496,4285.000000,4328.846191,4316.922852,4303.333496,4443.205078,4482.436035,4335.384766,4387.436035,1187.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.806885,1732082863.809266,4.000000,0.000000,4307.436035,4290.128418,4312.563965,4306.153809,4289.871582,4285.512695,4283.333496,4326.410156,4309.102539,4303.974121,4446.153809,4481.025879,4336.538574,4392.948730,1204.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.814693,1732082863.817074,5.000000,0.000000,4308.846191,4284.615234,4309.487305,4300.769043,4303.461426,4279.487305,4284.487305,4327.820313,4306.282227,4294.743652,4442.692383,4478.077148,4338.333496,4389.487305,1070.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.822502,1732082863.824683,6.000000,0.000000,4316.666504,4287.563965,4308.589844,4303.077148,4286.410156,4284.358887,4287.436035,4322.179688,4306.410156,4290.128418,4442.307617,4477.692383,4338.205078,4388.846191,60.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.830310,1732082863.832491,7.000000,0.000000,4318.077148,4293.974121,4308.846191,4307.436035,4274.615234,4292.051270,4286.666504,4324.102539,4306.666504,4292.179688,4444.615234,4478.333496,4337.307617,4393.974121,1212.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.838118,1732082863.840399,8.000000,0.000000,4308.717773,4289.743652,4308.589844,4300.769043,4293.974121,4288.974121,4285.000000,4322.820313,4305.256348,4292.692383,4441.410156,4477.051270,4337.820313,4394.102539,1371.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.845926,1732082863.848207,9.000000,0.000000,4306.922852,4283.461426,4307.692383,4294.230957,4299.487305,4281.538574,4285.384766,4314.487305,4302.820313,4292.820313,4436.538574,4475.897461,4340.128418,4392.179688,1503.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.853735,1732082863.856215,10.000000,0.000000,4314.871582,4285.769043,4308.333496,4299.615234,4278.974121,4280.897461,4288.589844,4321.538574,4307.307617,4296.153809,4441.538574,4477.948730,4342.563965,4395.897461,1371.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.861543,1732082863.864023,11.000000,0.000000,4313.333496,4287.820313,4309.743652,4304.230957,4276.922852,4282.820313,4288.589844,4327.179688,4314.358887,4298.589844,4447.051270,4477.436035,4342.436035,4398.205078,1503.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.869351,1732082863.871931,12.000000,0.000000,4309.102539,4283.717773,4309.743652,4300.384766,4285.000000,4280.769043,4284.358887,4317.820313,4309.615234,4299.743652,4444.230957,4475.256348,4340.641113,4396.025879,1735.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.877159,1732082863.879740,13.000000,0.000000,4313.205078,4281.410156,4309.102539,4298.717773,4278.333496,4280.000000,4284.487305,4321.282227,4304.871582,4297.307617,4442.436035,4477.563965,4341.922852,4396.282227,1658.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.884968,1732082863.887748,14.000000,0.000000,4314.871582,4283.205078,4311.153809,4300.769043,4287.563965,4282.051270,4284.871582,4330.128418,4308.589844,4293.589844,4443.846191,4477.820313,4343.205078,4397.948730,1371.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,1.000000,8.333333,2.000000,1.000000,0.000000,1.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000
1732082863.892776,1732082863.895556,15.000000,0.000000,4313.077148,4286.025879,4314.102539,4303.077148,4302.820313,4281.410156,4284.358887,4322.820313,4306.922852,4293.461426,4442.179688,4471.794922,4338.077148,4393.205078,1503.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.900584,1732082863.903464,16.000000,0.000000,4315.256348,4290.128418,4312.692383,4306.282227,4284.615234,4281.025879,4283.461426,4322.436035,4305.769043,4296.794922,4440.512695,4471.025879,4337.051270,4389.743652,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.908393,1732082863.911272,17.000000,0.000000,4317.307617,4291.666504,4311.410156,4303.589844,4272.692383,4285.256348,4285.000000,4330.128418,4309.615234,4298.589844,4443.974121,4476.922852,4344.487305,4393.461426,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.916201,1732082863.918881,18.000000,0.000000,4316.410156,4290.000000,4312.179688,4298.846191,4291.666504,4286.153809,4284.102539,4324.615234,4309.230957,4295.769043,4445.128418,4476.922852,4343.717773,4394.487305,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.924009,1732082863.926689,19.000000,0.000000,4317.692383,4291.410156,4311.794922,4301.410156,4290.897461,4285.641113,4282.692383,4316.282227,4305.641113,4293.461426,4439.102539,4469.102539,4337.820313,4390.769043,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.931817,1732082863.934397,20.000000,0.000000,4315.769043,4291.922852,4311.025879,4304.487305,4274.871582,4289.743652,4281.538574,4320.897461,4306.794922,4293.333496,4436.153809,4461.794922,4338.333496,4391.282227,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.939626,1732082863.942205,21.000000,0.000000,4310.128418,4287.307617,4312.436035,4299.102539,4277.436035,4290.256348,4282.563965,4330.256348,4311.794922,4294.102539,4436.922852,4459.487305,4336.922852,4391.666504,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.947434,1732082863.949814,22.000000,0.000000,4310.641113,4287.051270,4312.563965,4296.922852,4282.179688,4290.256348,4282.692383,4331.025879,4312.307617,4294.230957,4433.846191,4461.282227,4333.461426,4387.307617,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.955242,1732082863.957622,23.000000,0.000000,4313.846191,4287.692383,4312.820313,4302.051270,4289.743652,4292.948730,4283.846191,4325.128418,4307.820313,4289.487305,4429.230957,4461.153809,4333.846191,4383.077148,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.963050,1732082863.965330,24.000000,0.000000,4314.230957,4283.461426,4310.384766,4299.102539,4300.000000,4293.205078,4284.102539,4319.102539,4303.717773,4288.333496,4427.692383,4457.692383,4333.077148,4386.794922,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.970858,1732082863.973138,25.000000,0.000000,4312.179688,4283.461426,4309.871582,4293.974121,4288.846191,4289.487305,4283.461426,4319.615234,4305.256348,4294.230957,4428.333496,4457.563965,4331.666504,4393.589844,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.978667,1732082863.980747,26.000000,0.000000,4316.025879,4290.128418,4315.128418,4301.538574,4270.769043,4286.025879,4283.461426,4324.743652,4311.538574,4298.589844,4432.692383,4461.153809,4338.205078,4395.128418,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.986475,1732082863.988555,27.000000,0.000000,4325.384766,4295.000000,4317.307617,4308.589844,4277.179688,4283.077148,4283.717773,4322.563965,4307.692383,4298.974121,4442.051270,4461.538574,4342.820313,4398.205078,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082863.994283,1732082863.996463,28.000000,0.000000,4321.922852,4294.230957,4312.692383,4302.179688,4296.282227,4280.128418,4282.948730,4320.000000,4300.256348,4296.410156,4445.256348,4462.692383,4338.589844,4401.410156,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.002092,1732082864.004271,29.000000,0.000000,4312.051270,4293.589844,4310.000000,4302.307617,4291.794922,4282.307617,4281.922852,4327.692383,4304.487305,4294.743652,4442.051270,4467.436035,4336.410156,4398.974121,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.009900,1732082864.012279,30.000000,0.000000,4318.846191,4294.871582,4312.948730,4311.666504,4274.743652,4290.000000,4285.512695,4328.974121,4309.358887,4296.410156,4443.077148,4466.410156,4341.538574,4397.436035,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.017708,1732082864.020088,31.000000,0.000000,4327.820313,4296.025879,4315.128418,4311.153809,4285.256348,4295.641113,4284.102539,4321.153809,4304.487305,4296.153809,4445.769043,4462.179688,4345.641113,4402.179688,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.025516,1732082864.027996,32.000000,0.000000,4321.538574,4292.692383,4313.846191,4305.897461,4300.512695,4291.153809,4280.256348,4322.307617,4301.538574,4291.922852,4443.846191,4461.794922,4340.769043,4400.897461,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.033325,1732082864.035804,33.000000,0.000000,4316.538574,4291.410156,4308.589844,4307.563965,4281.282227,4290.384766,4280.641113,4322.692383,4303.974121,4292.307617,4442.179688,4460.512695,4335.128418,4396.538574,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.041133,1732082864.043812,34.000000,0.000000,4316.922852,4292.948730,4308.589844,4308.974121,4271.794922,4297.436035,4285.000000,4315.512695,4302.436035,4294.487305,4440.256348,4456.922852,4336.922852,4397.563965,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.048941,1732082864.051620,35.000000,0.000000,4313.846191,4294.871582,4313.846191,4308.077148,4293.205078,4290.641113,4280.641113,4319.102539,4302.563965,4292.307617,4438.589844,4457.948730,4339.102539,4396.666504,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.056749,1732082864.059328,36.000000,0.000000,4313.717773,4295.256348,4315.641113,4308.717773,4291.538574,4285.256348,4277.692383,4330.897461,4305.512695,4291.282227,4441.025879,4462.563965,4336.410156,4395.641113,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.064558,1732082864.067137,37.000000,0.000000,4317.051270,4294.487305,4310.000000,4310.641113,4277.436035,4292.948730,4280.128418,4327.179688,4305.641113,4294.230957,4442.692383,4462.820313,4336.922852,4398.717773,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.072366,1732082864.074745,38.000000,0.000000,4316.025879,4294.102539,4308.974121,4309.102539,4292.179688,4290.512695,4279.487305,4314.102539,4303.589844,4296.410156,4439.358887,4460.897461,4340.384766,4398.205078,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.080174,1732082864.082553,39.000000,0.000000,4313.205078,4296.025879,4313.205078,4308.077148,4302.563965,4281.794922,4276.922852,4313.589844,4300.128418,4295.128418,4438.077148,4464.102539,4336.794922,4393.974121,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.087983,1732082864.090461,40.000000,0.000000,4314.871582,4297.179688,4313.589844,4311.410156,4283.717773,4288.974121,4281.282227,4319.871582,4301.153809,4291.538574,4437.692383,4466.794922,4332.692383,4395.128418,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.095791,1732082864.098270,41.000000,0.000000,4316.922852,4295.128418,4310.512695,4311.666504,4274.615234,4296.922852,4285.000000,4322.948730,4308.461426,4293.974121,4438.333496,4467.563965,4336.538574,4399.743652,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.103599,1732082864.106278,42.000000,0.000000,4313.717773,4294.230957,4312.051270,4309.615234,4286.410156,4291.538574,4285.128418,4328.205078,4312.051270,4296.922852,4438.333496,4467.563965,4337.436035,4397.563965,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.111407,1732082864.114086,43.000000,0.000000,4309.487305,4294.487305,4315.769043,4311.922852,4289.230957,4292.436035,4283.846191,4328.461426,4305.769043,4294.230957,4435.128418,4464.230957,4332.436035,4392.436035,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.119216,1732082864.121994,44.000000,0.000000,4311.666504,4294.230957,4315.384766,4314.102539,4292.307617,4292.436035,4280.769043,4316.410156,4299.743652,4292.051270,4431.666504,4459.615234,4335.000000,4391.153809,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.127024,1732082864.129802,45.000000,0.000000,4313.974121,4293.461426,4312.692383,4311.666504,4301.794922,4283.333496,4280.256348,4311.025879,4299.743652,4293.846191,4430.256348,4461.666504,4340.000000,4394.487305,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.134832,1732082864.137410,46.000000,0.000000,4312.692383,4294.358887,4311.538574,4313.205078,4291.922852,4286.666504,4281.922852,4320.897461,4304.615234,4296.922852,4434.230957,4464.615234,4340.512695,4394.358887,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.142640,1732082864.145219,47.000000,0.000000,4312.692383,4296.282227,4314.743652,4316.282227,4276.794922,4299.871582,4282.436035,4326.922852,4308.589844,4299.358887,4440.000000,4462.307617,4341.153809,4392.436035,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.150449,1732082864.152927,48.000000,0.000000,4311.922852,4295.128418,4313.974121,4314.743652,4291.538574,4293.717773,4278.974121,4324.230957,4310.128418,4300.000000,4439.102539,4462.436035,4342.307617,4390.769043,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.158257,1732082864.160735,49.000000,0.000000,4306.410156,4293.974121,4310.769043,4312.820313,4309.487305,4280.384766,4280.897461,4323.589844,4310.641113,4299.615234,4435.128418,4462.307617,4339.358887,4387.820313,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.166065,1732082864.168743,50.000000,0.000000,4305.000000,4296.922852,4314.102539,4311.922852,4295.256348,4289.358887,4280.897461,4321.666504,4309.230957,4300.897461,4438.333496,4458.077148,4335.897461,4386.794922,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.173873,1732082864.176551,51.000000,0.000000,4307.692383,4296.922852,4319.615234,4310.128418,4277.307617,4300.641113,4279.743652,4320.769043,4306.410156,4303.077148,4439.230957,4456.922852,4335.256348,4387.051270,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.181682,1732082864.184459,52.000000,0.000000,4309.871582,4293.461426,4316.025879,4311.153809,4285.769043,4295.897461,4280.641113,4324.871582,4308.461426,4303.077148,4436.922852,4462.436035,4337.948730,4389.871582,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.189490,1732082864.192268,53.000000,0.000000,4307.948730,4293.717773,4311.538574,4314.102539,4299.615234,4294.871582,4284.230957,4326.153809,4309.871582,4301.025879,4441.410156,4465.641113,4340.897461,4396.153809,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.197298,1732082864.200276,54.000000,0.000000,4301.025879,4294.358887,4311.922852,4313.589844,4295.256348,4301.922852,4284.615234,4329.487305,4307.948730,4303.333496,4442.307617,4461.666504,4339.871582,4397.051270,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.205106,1732082864.208084,55.000000,0.000000,4297.820313,4291.922852,4312.436035,4310.128418,4285.256348,4300.897461,4283.205078,4338.461426,4311.410156,4305.128418,4433.717773,4462.051270,4333.461426,4390.128418,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.212915,1732082864.215992,56.000000,0.000000,4304.871582,4293.333496,4310.384766,4311.666504,4297.436035,4293.589844,4280.512695,4330.256348,4309.102539,4297.692383,4426.922852,4463.205078,4326.922852,4387.307617,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.220723,1732082864.223800,57.000000,0.000000,4309.230957,4296.794922,4310.641113,4317.563965,4308.846191,4294.358887,4280.769043,4314.487305,4301.282227,4292.051270,4430.384766,4461.666504,4330.128418,4395.384766,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
1732082864.228531,1732082864.231808,58.000000,0.000000,4307.307617,4294.358887,4314.487305,4315.128418,4293.461426,4300.769043,4283.333496,4323.846191,4306.282227,4297.179688,4436.922852,4466.153809,4337.179688,4400.641113,0.000000,0.000000,8.000000,,,,0.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,16.666666,,,,,,,,,,,,,,,,
