title:3zero, start timestamp:1732159184.898454, stop timestamp:1732159227.843855, headset type:EPOCX, headset serial:E5020C3A, headset firmware:730, channels:67, sampling rate:eeg_128;mot_32, samples:5501      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1732159184.898454,1732159184.902490,105.000000,0.000000,4294.102539,4276.282227,4313.077148,4296.025879,4260.512695,4281.666504,4335.897461,4407.563965,4311.410156,4288.333496,4476.153809,4519.871582,4351.538574,4410.128418,1539.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.906263,1732159184.910498,106.000000,0.000000,4292.948730,4276.410156,4314.871582,4296.666504,4273.077148,4277.563965,4335.256348,4407.948730,4311.282227,4280.897461,4474.743652,4518.846191,4349.230957,4411.794922,1563.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.914071,1732159184.918306,107.000000,0.000000,4292.692383,4276.410156,4317.692383,4295.769043,4283.077148,4275.256348,4336.025879,4404.743652,4309.871582,4280.384766,4473.077148,4520.256348,4347.692383,4410.641113,1548.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.921879,1732159184.926214,108.000000,0.000000,4295.641113,4279.230957,4316.538574,4298.077148,4277.179688,4276.410156,4336.666504,4405.000000,4310.769043,4282.692383,4473.974121,4521.153809,4351.538574,4410.769043,1706.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,27.000000,0.000000,0.514503,0.500305,-0.523804,0.458923,0.963008,0.034184,-0.054206,-34.939571,46.426880,31.384850
1732159184.929687,1732159184.934022,109.000000,0.000000,4296.538574,4278.205078,4316.282227,4298.589844,4275.512695,4272.948730,4335.512695,4410.256348,4311.410156,4283.974121,4476.922852,4525.641113,4350.384766,4412.563965,1539.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.937496,1732159184.942030,110.000000,0.000000,4299.230957,4272.820313,4317.179688,4294.615234,4277.051270,4270.256348,4333.846191,4410.769043,4315.128418,4286.282227,4477.051270,4531.794922,4345.897461,4416.538574,1563.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.945304,1732159184.949838,111.000000,0.000000,4304.230957,4267.820313,4319.102539,4294.102539,4271.410156,4271.538574,4336.538574,4404.230957,4319.230957,4285.897461,4474.615234,4527.820313,4352.436035,4422.436035,1548.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.953112,1732159184.957747,112.000000,0.000000,4304.615234,4265.641113,4318.077148,4296.666504,4267.307617,4271.025879,4340.897461,4400.897461,4319.615234,4287.179688,4480.256348,4520.897461,4362.820313,4426.025879,1706.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,28.000000,0.000000,0.515079,0.500671,-0.523315,0.458435,0.961543,0.053229,-0.045416,-34.976051,46.399105,31.355062
1732159184.960920,1732159184.965555,113.000000,0.000000,4302.307617,4265.256348,4315.128418,4291.666504,4268.333496,4271.666504,4340.256348,4405.128418,4317.948730,4293.717773,4487.820313,4527.307617,4365.641113,4428.717773,1539.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732159184.968729,1732159184.973163,114.000000,0.000000,4301.794922,4264.230957,4313.333496,4280.769043,4266.153809,4273.846191,4336.922852,4408.589844,4318.205078,4296.153809,4487.948730,4533.846191,4371.282227,4429.743652,1563.000000,1.000000,17.000000,,,,0.000000,2.000000,2.000000,0.000000,4.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
